Date,Model,Dataset,Num_Features_Selected,CV_R2,CV_MAE,CV_MSE,Eval_Mode,Eval_R2,Eval_MAE,Eval_MSE,Eval_RMSE,Use_Weights,Weight_Bins,Weight_Power,Weight_Clip,Best_Params,LOOCV_Group_Col
2026-02-20 21:00:06,Ridge_Regressor,$F_{\mathrm{DinDP}}^{C}$,20,0.27250852784811663,2.668900348639185,12.82355841693283,SUBJECT_LOOCV(Sub),0.08313971080617222,3.048441424191816,16.141782956822546,4.017683780093021,True,10,1.0,"(0.2, 5.0)",{'model__alpha': 0.01},Sub,1.0
2026-02-20 21:00:15,Ridge_Regressor,$F_{\mathrm{DinDINT}}^{C}$,20,0.3956485511146899,2.300415435061202,10.646078725572977,SUBJECT_LOOCV(Sub),0.285344907809742,2.528429078988012,12.58185955165132,3.5470917033044578,True,10,1.0,"(0.2, 5.0)",{'model__alpha': 0.01},Sub,1.0
2026-02-20 21:00:23,Ridge_Regressor,$F_{\mathrm{All}}^{C}$,20,0.4409656739783013,2.250065973904475,9.823559780758806,SUBJECT_LOOCV(Sub),0.2972123778045491,2.6179128202201754,12.372926819848509,3.517517138529464,True,10,1.0,"(0.2, 5.0)",{'model__alpha': 0.01},Sub,1.0
2026-02-20 22:56:52,RF_Regressor,$F_{\mathrm{D}}^{P}$,20,0.6372930779523591,1.8762281849643287,7.324792611670491,SUBJECT_LOOCV(Sub),0.3926833744614484,2.6233182141041267,12.277275461072085,3.503894327897473,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 00:39:24,RF_Regressor,$F_{\mathrm{DINT}}^{P}$,20,0.6399043803092208,1.8721098229064304,7.272963219700438,SUBJECT_LOOCV(Sub),0.38457799939637827,2.6366760788700576,12.441130554452622,3.527198683722342,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 01:52:59,RF_Regressor,$F_{\mathrm{DinDP}}^{P}$,20,0.7303425901813527,1.5159199839877842,5.446944880114583,SUBJECT_LOOCV(Sub),0.5095359443888763,2.221668481755222,9.91502959292871,3.148813997829772,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 03:16:16,RF_Regressor,$F_{\mathrm{DinDC}}^{P}$,20,0.760219568548538,1.3577748656791306,4.841422664400117,SUBJECT_LOOCV(Sub),0.5377870436585372,2.1237302901274937,9.343916415343385,3.0567820359560125,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 04:55:27,RF_Regressor,$F_{\mathrm{DinDINT}}^{P}$,20,0.7258901031421896,1.5787423859108034,5.535259641322058,SUBJECT_LOOCV(Sub),0.4819560185732267,2.3502119009915026,10.472574590374478,3.2361357496827106,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 07:04:15,RF_Regressor,$F_{\mathrm{All}}^{P}$,20,0.8372668403494071,0.9675891617226682,3.2881556212466174,SUBJECT_LOOCV(Sub),0.6677999644810007,1.6258704955744645,6.715626038770098,2.59145249595089,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 07:35:20,RF_Regressor,$F_{\mathrm{D}}^{C}$,20,0.5273455086368032,2.0704839684500356,8.307998284512147,SUBJECT_LOOCV(Sub),0.29213316220480334,2.6806380569085855,12.462348945300244,3.530205227079616,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 08:20:36,RF_Regressor,$F_{\mathrm{DINT}}^{C}$,20,0.538647950913143,2.0411991326745076,8.105693355110622,SUBJECT_LOOCV(Sub),0.2931380057212132,2.684567873671035,12.444658173719636,3.5276987079000435,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 08:57:04,RF_Regressor,$F_{\mathrm{DinDC}}^{C}$,20,0.6389759114945986,1.703974256098951,6.336068795069154,SUBJECT_LOOCV(Sub),0.39103793671726694,2.393139981772597,10.721081030886126,3.2743061907656292,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 09:31:35,RF_Regressor,$F_{\mathrm{DinDP}}^{C}$,20,0.6103895751745965,1.7871164128027535,6.84465070292241,SUBJECT_LOOCV(Sub),0.3661873393357168,2.47816596085349,11.158588199653432,3.3404473053250565,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 10:19:49,RF_Regressor,$F_{\mathrm{DinDINT}}^{C}$,20,0.5846825474818524,1.8707750112083534,7.294989934811264,SUBJECT_LOOCV(Sub),0.315765815384772,2.5882915252241765,12.046284292025385,3.4707757478732884,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
2026-02-21 11:16:30,RF_Regressor,$F_{\mathrm{All}}^{C}$,20,0.7281188120192583,1.4312166187432562,4.776324922679285,SUBJECT_LOOCV(Sub),0.4991631076753694,2.1195538152953866,8.817483435542945,2.969424765092213,True,10,1.0,"(0.2, 5.0)","{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",Sub
